user_screen_name,created_at,tweet_text
,,
ThobaneMazibuko,3/26/2019 19:47,b'RT @SamsungMobileSA: We \xf0\x9f\x92\x99 #WideAngle beach views \xf0\x9f\x8f\x96\xef\xb8\x8f #withGalaxy #GalaxyS10 ^KM https://t.co/lPLXTOw577'
,,
warda_farhanie,3/26/2019 19:45,b'RT @SamsungMalaysia: You know you want it. Now go get it with our Trade Up Programme! #GalaxyS10'
,,
Aakash_king41,3/26/2019 19:43,"b'RT @SamsungMobileIN: Meet the all-new #GalaxyS10. The Next Generation Galaxy has arrived. With an immersive Infinity-O Display, vault-like\xe2\x80\xa6'"
,,
bancroft_m,3/26/2019 19:42,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
onllarena,3/26/2019 19:41,b'And so I jumped into bandwagon errr...grabbing #Samsung #GalaxyS10 https://t.co/JrenHhvyjc'
,,
ThobaneMazibuko,3/26/2019 19:40,"b'RT @SamsungMobileSA: Listen up! ... When you buy a #GalaxyS10, you can STILL get the exclusive launch gift*, (new #GalaxyBuds and a Samsung\xe2\x80\xa6'"
,,
whitestonedome,3/26/2019 19:40,"b'Galaxy S10+ Whitestone Dome Glass Install, Review &amp; Removal https://t.co/LpLOuzqzT5 @YouTube #WhitestoneDomeGlass\xe2\x80\xa6 https://t.co/sYIY9Lzk2b'"
,,
nutellakittyy,3/26/2019 19:38,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
DoorWay2Fandom,3/26/2019 19:37,b'RT @SamsungCanada: .@MollyBOfficial joined us for the launch of the #GalaxyS10 to share her ten year vision loss journey and how our techno\xe2\x80\xa6'
,,
XxTameTHaLIONxX,3/26/2019 19:35,b'RT @DrgonNghtmare: Was it worth the buy? Comment Below\n\nSubscribe for new Streams/Videos coming soon\n\nLink in bio\n#Gaming #Gamer #Fortnite\xe2\x80\xa6'
,,
abimrhmn,3/26/2019 19:33,"b'RT @samsungID: Missed the weekend promo? No worries, you can STILL get your #GalaxyS10 with many special deals, now until 31 March 2019.\xe2\x80\xa6'"
,,
samsung_anibal,3/26/2019 19:33,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
Goner_3,3/26/2019 19:33,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
whitestonedome,3/26/2019 19:30,b'Whitestone Dome is the tempered glass Galaxy S10 screen protector you\xe2\x80\x99re looking for \n@AndroidAuth #GalaxyS10\xe2\x80\xa6 https://t.co/7Q0lIfV7jp'
,,
Brandon90oh,3/26/2019 19:29,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
mikezwini87,3/26/2019 19:26,b'RT @SamsungMobileSA: When you buy the #GalaxyS10 this is what you get in the box PLUS you get a limited launch gift* valued at R3500.\n*Ts &amp;\xe2\x80\xa6'
,,
whitestonedome,3/26/2019 19:20,"b""The Galaxy S10 makes the screen protector situation a bit complicated since the phone's ultrasonic fingerprint sens\xe2\x80\xa6 https://t.co/9rUiGYoYD4"""
,,
AaoDekho1,3/26/2019 19:18,b'Samsung Galaxy S10 update improves Wireless PowerShare and camera #Galaxys10 #Samsung #TechNews #Technology\xe2\x80\xa6 https://t.co/uYFacqRmtK'
,,
Conscious_Filth,3/26/2019 19:15,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
JuanDoe71,3/26/2019 19:14,b'Desert X 2019 with my Galaxy S10 of Ghost Palm by Kathleen Ryan during a full moon. #desertx #desertx2019\xe2\x80\xa6 https://t.co/Ltz6Fzqs6z'
,,
Lordharribo1,3/26/2019 19:12,"b'RT @SamsungUK: Get vault-like security with the #GalaxyS10, thanks to the high-tech Ultrasonic Fingerprint Scanner.'"
,,
whitestonedome,3/26/2019 19:10,b'Whitestone Dome is the Galaxy S10+ screen protector you want | via @androidcentral #WhitestoneDomeGlass #GalaxyS10\xe2\x80\xa6 https://t.co/knYooCW2Qu'
,,
Fernand71719180,3/26/2019 19:08,b'RT @SamsungMobile: The #GalaxyS10 is a next generation smartphone like no other.\nThe next generation Galaxy has arrived.\nLearn more: https:\xe2\x80\xa6'
,,
tianchad,3/26/2019 19:06,b'https://t.co/mq7kPSDqNZ [LIVE] No Matter What - Calum Scott in Malaysia #EraofLife\n\nRecorded #withgalaxy #galaxys10\xe2\x80\xa6 https://t.co/GebPV3bCg3'
,,
SkaterLandau,3/26/2019 19:04,b'RT @SamsungMobileUS: #GalaxyS10 wallpapers are *a thing*. Big shoutout to our community for inspiring us and bringing the laughs. Our turn.\xe2\x80\xa6'
,,
bingo47111,3/26/2019 19:02,"b""RT @TheCapeTownGuy: Not feeling well enough to go take sunset photos and I can see it's a banger so here is a zoomed/normal shot taken on t\xe2\x80\xa6"""
,,
whitestonedome,3/26/2019 19:00,b'\xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/VzJEQaFzty @YouTube #WhitestoneDomeGlass #GalaxyS10\xe2\x80\xa6 https://t.co/YAU0M8ALZy'
,,
RingkeOfficial,3/26/2019 19:00,b'Ringke cases are \xf0\x9f\x92\xaf% compatible with #GalaxyS10 wireless PowerShare! \xf0\x9f\x94\x8b https://t.co/DhjpHkEuE7\n\n#TipTueday\xe2\x80\xa6 https://t.co/ZzwH7RvRqR'
,,
kizzypolitics,3/26/2019 18:59,"b'RT @SamsungUK: The #GalaxyS10 lets you capture life as you see it, with the ground-breaking ultra-wide lens.'"
,,
SamsungPulse,3/26/2019 18:48,b'Time\xe2\x80\x99s running out to enjoy a nice bonus with the next generation Galaxy. Buy a #GalaxyS10 and get up to $550 when\xe2\x80\xa6 https://t.co/VNhnejCzFL'
,,
Bartocha69,3/26/2019 18:45,"b'RT @SamsungMobileUS: Add more screen, subtract the bezel and you get Cinematic Infinity Display. What will look best on your #GalaxyS10?'"
,,
Aceso84,3/26/2019 18:42,b'RT @ThePhoneShop_: #CompetitionTime \nOne Lucky #Winner - It Could Be YOU!\nWe are giving one lucky winner the chance of owning a #Samsung #G\xe2\x80\xa6'
,,
RomeoTwene,3/26/2019 18:41,b'@Samsung_Ghana Great\n#GalaxyS10'
,,
RomeoTwene,3/26/2019 18:41,"b""RT @Samsung_Ghana: The #GalaxyS10 Adaptive Power Saving Mode works so hard to manage your battery life so you don't have to. Spend more tim\xe2\x80\xa6"""
,,
mohamed_feroz,3/26/2019 18:40,b'RT @CellC: Your future is here! Experience innovation with the Samsung #GalaxyS10 128GB for R999pm on MediaPlay 6GB and get double data! PL\xe2\x80\xa6'
,,
askrmnk,3/26/2019 18:33,b'@thegadgetshub @evleaks So this leak was legitimately true and Aw man the design!!\nThough no headphone jack it stil\xe2\x80\xa6 https://t.co/ApOWBfuKWd'
,,
wesley_viri,3/26/2019 18:32,"b""#CES2019 #5G #vzw #FCC #mobile #Verizon @TamiErwinVZ #GalaxyS10 I'm a VZW customer. Do we know why Verizon throttle\xe2\x80\xa6 https://t.co/UgW6NEhsXE"""
,,
Iam_Suresh,3/26/2019 18:31,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
Desigg,3/26/2019 18:29,b'RT @grffeApp: Get this #wallpaper in your #homescreen for #MobileApp  \n\xf0\x9f\x93\xb1\xf0\x9f\xa6\x92 https://t.co/g1QA6M91dA\n\n#wallpapers #digitalart #digitalartist #\xe2\x80\xa6'
,,
LatiyalRajendra,3/26/2019 18:27,b'RT @SamsungMobile: The #GalaxyS10 is a next generation smartphone like no other.\nThe next generation Galaxy has arrived.\nLearn more: https:\xe2\x80\xa6'
,,
vascorombot,3/26/2019 18:24,b'RT @samsungID: There\xe2\x80\x99s always something more you can find. #NeverAfraid to see the world wider #withGalaxy.\n\nTrade your #GalaxyS8 to the ne\xe2\x80\xa6'
,,
grffeApp,3/26/2019 18:24,b'Get this #wallpaper in your #homescreen for #MobileApp  \n\xf0\x9f\x93\xb1\xf0\x9f\xa6\x92 https://t.co/g1QA6M91dA\n\n#wallpapers #digitalart\xe2\x80\xa6 https://t.co/zCYSY7aG5G'
,,
Reese_Reveles,3/26/2019 18:20,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
dsyndicate,3/26/2019 18:19,b'Show off your love for the land of the rising sun with a #phonecase featuring the #Japanese flag! #Japan #Flags\xe2\x80\xa6 https://t.co/mym82uUPrn'
,,
OloriSupergal,3/26/2019 18:08,"b'#YoutubeWithBurna \n\nGoogle Nigeria country manager, Juliet Ehimuan, addressing the press at the mini documentary to\xe2\x80\xa6 https://t.co/19t5TYfPbi'"
,,
SamsungBizUSA,3/26/2019 18:08,b'Time\xe2\x80\x99s running out to enjoy a nice bonus with the next generation Galaxy. Buy a #GalaxyS10 and get up to $550 when\xe2\x80\xa6 https://t.co/cPh8bFvuVL'
,,
Prasadj52332880,3/26/2019 18:07,"b'@SamsungNewsIN @SamsungMobileIN #Galaxys10 is great phone but, sell is down product by product or year, I think bef\xe2\x80\xa6 https://t.co/Jyj5OGIvG1'"
,,
Follow_Vivek,3/26/2019 18:07,b'RT @GadgetTales: Read the latest #mobile #review of @SamsungMobile Galaxy S10 Plus reviewed by @GadgetTales \nhttps://t.co/gHqYXVXPAq\n#samsu\xe2\x80\xa6'
,,
Minnibix,3/26/2019 18:03,b'RT @ThePhoneShop_: #CompetitionTime \nOne Lucky #Winner - It Could Be YOU!\nWe are giving one lucky winner the chance of owning a #Samsung #G\xe2\x80\xa6'
,,
MAJESTY_BATTLE,3/26/2019 18:02,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
ErholmKelli,3/26/2019 18:02,b'@SamsungMobileUS #GalaxyS10 #GalaxyS10 @SamsungMobileUS would you like to send me #GalaxyS10 !! Please'
,,
helton_hh,3/26/2019 18:00,"b'RT @SamsungMobileUS: Add more screen, subtract the bezel and you get Cinematic Infinity Display. What will look best on your #GalaxyS10?'"
,,
ATomsnoop1,3/26/2019 17:58,"b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 with its revolutionary features is the choice of experts. Own now at Rs.2,170/- (T&amp;C ap\xe2\x80\xa6'"
,,
ATomsnoop1,3/26/2019 17:58,"b'RT @SamsungMobileIN: Fueling the imagination of the next generation creators, #GalaxyS10 is what the experts are talking about. Own now at\xe2\x80\xa6'"
,,
ATomsnoop1,3/26/2019 17:58,"b'RT @SamsungMobileIN: Meet the all-new #GalaxyS10. The Next Generation Galaxy has arrived. With an immersive Infinity-O Display, vault-like\xe2\x80\xa6'"
,,
Prajvin6,3/26/2019 17:55,b'RT @SamsungMobile: A next generation screen with no distractions. #GalaxyS10\nLearn more: https://t.co/UstjA79jjF https://t.co/Be6FK5ZR9B'
,,
vasara740,3/26/2019 17:50,b'RT @grffeApp: Get this #wallpaper in your #homescreen for #MobileApp  \n\xf0\x9f\x93\xb1\xf0\x9f\xa6\x92 https://t.co/g1QA6M91dA  \n\n#wallpapers #digitalart #digitalartist\xe2\x80\xa6'
,,
AZKT1,3/26/2019 17:49,"b""@lasvegasloopy @SamsungMobile @verizon So beautiful. I'm impressed with the video quality from the #GalaxyS10."""
,,
OloriSupergal,3/26/2019 17:45,b'#YoutubewithBurna \n\nPicture shot with the Samsung Galaxy S10 plus using the 16MP (ultrawide) feature.\xe2\x80\xa6 https://t.co/t6Tlrlf71A'
,,
jefflansberry,3/26/2019 17:44,b'An excellent example of how well the cameras on the Samsung Electronics America #galaxys10plus perform. If you miss\xe2\x80\xa6 https://t.co/bDpJ8ly5hd'
,,
TheBrock56,3/26/2019 17:43,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
the_lost_boy96,3/26/2019 17:24,"b'RT @SamsungMobileIN: Meet the all-new #GalaxyS10. The Next Generation Galaxy has arrived. With an immersive Infinity-O Display, vault-like\xe2\x80\xa6'"
,,
Innocentmodel25,3/26/2019 17:24,"b'RT @TheCapeTownGuy: To keep your Galaxy S10 in tip-top shape, you can get R10K worth of repairs when you add Samsung Care+ to your Galaxy S\xe2\x80\xa6'"
,,
IN4TEEN_SA,3/26/2019 17:17,"b""RT @TheCapeTownGuy: Not feeling well enough to go take sunset photos and I can see it's a banger so here is a zoomed/normal shot taken on t\xe2\x80\xa6"""
,,
blssfulserndpty,3/26/2019 17:15,"b'RT @cuppymusic: Took my NEW Samsung S10 plus for a swim! \xf0\x9f\x98\xb1\xf0\x9f\x92\xa6 YES, it\xe2\x80\x99s waterproof!!! Pre-order yours, it\xe2\x80\x99s officially out on Friday! #Galaxy\xe2\x80\xa6'"
,,
kbrijlal,3/26/2019 17:13,"b""RT @TheCapeTownGuy: Not feeling well enough to go take sunset photos and I can see it's a banger so here is a zoomed/normal shot taken on t\xe2\x80\xa6"""
,,
norman1annette,3/26/2019 17:13,b'RT @SamsungMobileSA: Which #GalaxyS10 caught your eye? \nGet yours here: https://t.co/1bhfO39HoS\nTs &amp; Cs Apply. https://t.co/6m6wPf4KJi'
,,
kbrijlal,3/26/2019 17:13,"b'RT @TheCapeTownGuy: To keep your Galaxy S10 in tip-top shape, you can get R10K worth of repairs when you add Samsung Care+ to your Galaxy S\xe2\x80\xa6'"
,,
Shangkeopta03,3/26/2019 17:11,"b'RT @ygent_official: #iKON x Samsung #GalaxyS10 Launch Event at Manila\n\nSay hello in Manila, Philippines.\n\nLast greeting at Samsung Galaxy S\xe2\x80\xa6'"
,,
mynicknameissid,3/26/2019 17:11,"b'RT @SamsungMobileIN: @mynicknameissid the Next Generation #GalaxyS10 is now available! Buy now and get Galaxy Buds at Rs. 4,999 and avail b\xe2\x80\xa6'"
,,
mynicknameissid,3/26/2019 17:11,b'RT @SamsungMobileIN: @mynicknameissid you are just a few moments away from witnessing the India launch of the next generation #GalaxyS10. C\xe2\x80\xa6'
,,
whitestonedome,3/26/2019 17:10,b'\xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/VzJEQaFzty @YouTube #WhitestoneDomeGlass #GalaxyS10\xe2\x80\xa6 https://t.co/ETyeAiKI79'
,,
3rdJanuaryBaby,3/26/2019 17:08,"b'RT @SamsungMobileSA: Go next gen, go get the #GalaxyS10! More at https://t.co/kTILex3a5V. https://t.co/tXQeuNwY8H'"
,,
jotaro_shima,3/26/2019 17:04,"b'@SamsungMobile Sure, you can hide the pinhole camera, but how about moving the time, battery data, notification, et\xe2\x80\xa6 https://t.co/hdAB3qfsZ5'"
,,
TheCapeTownGuy,3/26/2019 17:04,"b""Not feeling well enough to go take sunset photos and I can see it's a banger so here is a zoomed/normal shot taken\xe2\x80\xa6 https://t.co/2AeR0SAN2g"""
,,
LetsTalk,3/26/2019 17:00,"b'@TMobile has all the best phones from the #GalaxyS10 to the #iPhoneXS. Check out all their latest deals, and new ph\xe2\x80\xa6 https://t.co/nZDV2qrYuy'"
,,
mashtips,3/26/2019 17:00,b'10 Best Protectors and Cases for Samsung Galaxy S10 and Plus.\n@torrocases #Protectors #GalaxyS10 \n\nhttps://t.co/b0MMfodSKv'
,,
BBentley234,3/26/2019 16:55,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
Nimbus9Official,3/26/2019 16:55,"b'Every beauty needs protection, including your phone! \n #MusthaveC2 #MusthaveN9 #GalaxyS10 https://t.co/mFD0shgYe5'"
,,
sonofchai,3/26/2019 16:54,"b""i'd tell #galaxys10 owners to just flaunt that hole but that sounds wrong"""
,,
hurinsyairahhh,3/26/2019 16:52,b'RT @SamsungMalaysia: Bringing all you need to achieve even more in one single device - #GalaxyS10 is the phone for you. https://t.co/Q4t6En\xe2\x80\xa6'
,,
davey_thomison,3/26/2019 16:52,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
DeonRDesroches,3/26/2019 16:50,b'RT @SamsungMobileSA: Which #GalaxyS10 caught your eye? \nGet yours here: https://t.co/1bhfO39HoS\nTs &amp; Cs Apply. https://t.co/6m6wPf4KJi'
,,
ExplainAndroid,3/26/2019 16:45,b'Learn how to enable navigation gestures on the @Samsung #GalaxyS10 #Android https://t.co/5SfGWp1mFE https://t.co/5F5uD1Wfa7'
,,
Ajaxx_G,3/26/2019 16:45,b'Honest review quick and to the point \n#GalaxyBuds #YouTube #youtuber\n#GalaxyS10 #reviews #RT\nCheck vid Below\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbe\xf0\x9f\x8e\x89\nhttps://t.co/Q0NpS0OG9Q'
,,
DeonRDesroches,3/26/2019 16:39,"b'RT @TheCapeTownGuy: To keep your Galaxy S10 in tip-top shape, you can get R10K worth of repairs when you add Samsung Care+ to your Galaxy S\xe2\x80\xa6'"
,,
RAHULRAMRO,3/26/2019 16:35,"b'RT @SamsungMobileIN: Meet the all-new #GalaxyS10. The Next Generation Galaxy has arrived. With an immersive Infinity-O Display, vault-like\xe2\x80\xa6'"
,,
bigmantim30,3/26/2019 16:33,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
JeanArched,3/26/2019 16:27,"b""RT @beebomco: Have you entered the Galaxy S10 Giveaway yet?\n\nHere's how to enter.\n\n1. Follow us on Instagram: https://t.co/97KorC1grk \n2. F\xe2\x80\xa6"""
,,
hesheshopping,3/26/2019 16:20,"b'AUKEY Qi Wireless Charger, Fast Wireless Charging Pad with 10W, 7.5W &amp; 5W Output Levels, Compatible with Samsung S1\xe2\x80\xa6 https://t.co/Xuza2GZSTa'"
,,
mazur_marlon,3/26/2019 16:20,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
mena24a,3/26/2019 16:19,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
ThePhoneShop_,3/26/2019 16:18,b'RT @ThePhoneShop_: NOW AVAILABLE: Apple iPhone XR and Samsung Galaxy S10 on FINANCE\nWant More Info? Reply below\n#Apple #AppleiPhoneXR #iPho\xe2\x80\xa6'
,,
HateemNews,3/26/2019 16:17,"b'Samsung Revised Two Flagship Devices Price in Pakistan, Here You can see ful specs : https://t.co/f3zfVg9K7b\xe2\x80\xa6 https://t.co/CwkxQdui5P'"
,,
beachrambler,3/26/2019 16:09,b'RT @ThePhoneShop_: #CompetitionTime \nOne Lucky #Winner - It Could Be YOU!\nWe are giving one lucky winner the chance of owning a #Samsung #G\xe2\x80\xa6'
,,
Chargermaster08,3/26/2019 16:07,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
TomHarris,3/26/2019 16:01,"b""Smart use of the #GalaxyS10's hole-punch camera.  https://t.co/lg2Rg0s4mK"""
,,
whitestonedome,3/26/2019 16:00,b'Whitestone Dome is the tempered glass Galaxy S10 screen protector you\xe2\x80\x99re looking for \n@AndroidAuth #GalaxyS10\xe2\x80\xa6 https://t.co/4QuhemmMFW'
,,
yj_cc88,3/26/2019 15:57,b'RT @grffeApp: Enjoy this #wallpaper and more than 1000 #wallpapers #illustrations in \xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x93\xb1\xf0\x9f\xa6\x92 https://t.co/g1QA6M91dA   \nYou can add filters or\xe2\x80\xa6'
,,
AndroidBlogg_,3/26/2019 15:53,b'Finding a perfect and compatible wireless charger for your Samsung Galaxy S10 should not be strenuous. This is our\xe2\x80\xa6 https://t.co/dFpdOMtauH'
,,
whitestonedome,3/26/2019 15:50,b'Whitestone Dome is the tempered glass Galaxy S10 screen protector you\xe2\x80\x99re looking for \n@AndroidAuth #GalaxyS10\xe2\x80\xa6 https://t.co/on2lDxgSpJ'
,,
GitanjaliSanto1,3/26/2019 15:49,"b'RT @SamsungMobileIN: Meet the all-new #GalaxyS10. The Next Generation Galaxy has arrived. With an immersive Infinity-O Display, vault-like\xe2\x80\xa6'"
,,
Kerem70488905,3/26/2019 15:47,b'RT @broedbeck: Hey Twitter! I just got the new Samsung Galaxy S10! It came with this Fortnite skin called the Ikonik I think? I don\xe2\x80\x99t play\xe2\x80\xa6'
,,
HateemNews,3/26/2019 15:46,"b'Samsung Revised Two Flagship Devices Price in Pakistan, Here You can see ful specs : https://t.co/9Btsz2JsDY\xe2\x80\xa6 https://t.co/BLaaLlDPhI'"
,,
Gh_Tech_Addict_,3/26/2019 15:42,"b""RT @Samsung_Ghana: Take power with you, everywhere. The Next Generation Galaxy is here and it's not just a smartphone, it's premium lifesty\xe2\x80\xa6"""
,,
Gh_Tech_Addict_,3/26/2019 15:42,"b""RT @Samsung_Ghana: The #GalaxyS10 Adaptive Power Saving Mode works so hard to manage your battery life so you don't have to. Spend more tim\xe2\x80\xa6"""
,,
whitestonedome,3/26/2019 15:40,"b""The Galaxy S10 makes the screen protector situation a bit complicated since the phone's ultrasonic fingerprint sens\xe2\x80\xa6 https://t.co/2pLCFsBsoC"""
,,
UdayShankerSai3,3/26/2019 15:38,b'RT @SamsungMobileIN: @UdayShankerSai3 the wait is finally over. The next generation #GalaxyS10 is here. Tap below to know more. https://t.c\xe2\x80\xa6'
,,
twoojae,3/26/2019 15:37,b'RT @ThePhoneShop_: #CompetitionTime \nOne Lucky #Winner - It Could Be YOU!\nWe are giving one lucky winner the chance of owning a #Samsung #G\xe2\x80\xa6'
,,
grffeApp,3/26/2019 15:36,b'RT @grffeApp: Enjoy this #wallpaper and more than 1000 #wallpapers #illustrations in \xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x93\xb1\xf0\x9f\xa6\x92 https://t.co/g1QA6M91dA   \nYou can add filters or\xe2\x80\xa6'
,,
Kaleena7183,3/26/2019 15:35,"b""Will the @SamsungMobileUS Galaxy Flamingo Pink be available in the S10 for @sprint ? It's currently only available\xe2\x80\xa6 https://t.co/N3RjTnBtbX"""
,,
TheRealDeval,3/26/2019 15:34,b'Avoid March upsets: Use your work email to get 6 months of Spotify free when you buy a #GalaxyS10 or S10+ and up to\xe2\x80\xa6 https://t.co/7lbsC7I70u'
,,
djeze416,3/26/2019 15:34,b'#galaxys10 #galaxynote9 #sonyxperia10plus #sonyxperiaxa2ultra Full video wallpaper on all my phones. For all.the ho\xe2\x80\xa6 https://t.co/M2sGoJT7iu'
,,
TheRealDeval,3/26/2019 15:32,b'Make sure personal stays personal with Secure Folder on the #GalaxyS10. https://t.co/Vi6adUAEAz'
,,
GTrain52,3/26/2019 15:32,b'RT @oldskoolflipfon: The good lookin @sprint crew from @iMobileUSA in #HardHittinNewBritain rocking their @SamsungMobile #GalaxyS10 gear!!\xe2\x80\xa6'
,,
TheRealDeval,3/26/2019 15:32,"b'Get to work with #GalaxyS10 and #SamsungDeX \xe2\x80\x94 desktop-computing, mobile-powered: https://t.co/eZmKxhMuj1 https://t.co/JA4N8ZzE31'"
,,
TheRealDeval,3/26/2019 15:30,b'#ICYMI: Go behind-the-scenes with @FallonTonight filmed entirely on #GalaxyS10+ and see what the show\xe2\x80\x99s production\xe2\x80\xa6 https://t.co/mjOLD58XGd'
,,
whitestonedome,3/26/2019 15:30,b'Whitestone Dome is the Galaxy S10+ screen protector you want | via @androidcentral #WhitestoneDomeGlass #GalaxyS10\xe2\x80\xa6 https://t.co/DrKReDO4A1'
,,
Andrea40175506,3/26/2019 15:24,b'RT @YTGoodDad: I see your #Spring pics and I raise you some Snow covered Mountains. Shot #WithGalaxy using my @SamsungMobileUS #GalaxyS10+\xe2\x80\xa6'
,,
OoredooMaldives,3/26/2019 15:23,"b'The next generation phone that adapts to you, so you don\xe2\x80\x99t have to adapt to it. Smarter phone for smarter living. V\xe2\x80\xa6 https://t.co/IQm2kqIEjY'"
,,
whitestonedome,3/26/2019 15:20,b'I Removed My Whitestone Dome Glass! Samsung S10+ | New Install Method an... https://t.co/7UTjJVwzLU @YouTube\xe2\x80\xa6 https://t.co/6GGKGMDWyb'
,,
davey_thomison,3/26/2019 15:18,"b'RT @SamsungMobileUS: Add more screen, subtract the bezel and you get Cinematic Infinity Display. What will look best on your #GalaxyS10?'"
,,
LifeboatBlair,3/26/2019 15:17,"b'RT @samsungbusiness: The #Samsung #GalaxyS10+ is protected by Knox, our defence-grade security platform \xe2\x80\x93 built from the chip up. And with\xe2\x80\xa6'"
,,
SignalTelecom_,3/26/2019 15:15,b'There is a new update for the #Samsung #GalaxyS10...\n\nIt improves camera stability and Wireless PowerShare!\xe2\x80\xa6 https://t.co/xxBHdP1wPR'
,,
niki_deshmukh,3/26/2019 15:14,"b""Your #GalaxyS10 shouldn't start slowing down anytime soon, but if it does, here's how to help speed it back up! https://t.co/0Kfds7l8D7"""
,,
nishimoto0619,3/26/2019 15:13,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
droidtcuba,3/26/2019 15:12,"b""Your #GalaxyS10 shouldn't start slowing down anytime soon, but if it does, here's how to help speed it back up! https://t.co/Fk7EhS4kx0"""
,,
androidcentral,3/26/2019 15:11,"b""Your #GalaxyS10 shouldn't start slowing down anytime soon, but if it does, here's how to help speed it back up! https://t.co/2TwKTkl3RD"""
,,
itsnotmeitsuu,3/26/2019 15:10,b'Galaxy S10 life \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f AR #Ar #Galaxys10 #S10plus https://t.co/J2Mz1tDJWu'
,,
whitestonedome,3/26/2019 15:10,b'\xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/VzJEQaFzty @YouTube #WhitestoneDomeGlass #GalaxyS10\xe2\x80\xa6 https://t.co/DqPPTbeSMA'
,,
GAMEGuildford,3/26/2019 15:09,b'RT @GAMEBraintree: #GetMoreAtGame want the new #GalaxyS10 sell your phone in store with us today #CheaperWhenYouTradeAtGame https://t.co/tk\xe2\x80\xa6'
,,
ileneperezfsm,3/26/2019 15:07,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
prizedonors,3/26/2019 15:07,b'RT @ThePhoneShop_: #CompetitionTime \nOne Lucky #Winner - It Could Be YOU!\nWe are giving one lucky winner the chance of owning a #Samsung #G\xe2\x80\xa6'
,,
AdamJMatlock,3/26/2019 15:06,b'Looking for a phone case to put on your shiny new #Samsung #GalaxyS10 ? Here is a nice selection of @speckproducts\xe2\x80\xa6 https://t.co/tQ4PIhrUeg'
,,
